experiment,method,label,oracle_label_group,seed,update,source_steps_total,source_steps_training,source_steps_critic,source_steps_direction_check,source_steps_return_check,source_steps_monitor,source_complete_episodes,agent_decisions,budget,training_return,monitor_return,exact_source_return_diagnostic,actual_return_gain_diagnostic,old_new_kl,baseline_kind,baseline_missing_states,entropy,seconds,accepted,reason,eta,attempts,forward_kl_training,direction_loss,direction_steps,q_bound,return_check_gain,return_check_mode,return_check_standard_error,critic_validation_mse,label_mse_against_exact_joint_advantage,critic_explained_variance,direction_error,direction_norm,exact_direction_score_diagnostic
T-L,AN,mc_learned_baseline,False,46,55,151800,14080,14080,0,112640,11000,75900,303600,262144,0.9773437500000002,0.951,0.9617474839118091,0.001072162221805728,1.3825172397397502e-05,public_state_tabular_independent_mc,0,0.2472969301282829,2.444109799922444,True,accepted_empirical,0.1,1,4.056513436726009e-10,-0.002716864657209621,100,5.0,0.004101562500000001,empirical,0.0015411167927199777,0.008654479980468748,7.325048907063492e-05,-0.0082776938890603,0.0002269123223317069,0.002746089413791304,0.002875849904383152
T-L,AN,mc_learned_baseline,False,46,56,154560,14336,14336,0,114688,11200,77280,309120,262144,0.9447656250000003,0.9510000000000001,0.9630243748903843,0.0012768909785751958,3.448932545856248e-05,public_state_tabular_independent_mc,0,0.24467926603395926,2.4910588999046013,True,accepted_empirical,0.1,1,2.186050207692198e-10,-0.04286925435373708,100,5.0,0.0,empirical,0.0008294511660071416,0.020835668945312507,0.005316518276098526,0.02348808872130781,0.004122900255795469,0.00823422361220199,-0.001006244455841735
T-L,AN,mc_learned_baseline,False,46,57,157320,14592,14592,0,116736,11400,78660,314640,262144,0.9585937500000001,0.96,0.964228600954085,0.0012042260637007418,1.7247031157322632e-05,public_state_tabular_independent_mc,0,0.2421546436548568,2.5360941999824718,True,accepted_empirical,0.1,1,1.4162388451922056e-10,-0.0035070924504035936,100,5.0,0.0017578125000000003,empirical,0.001012885519091092,0.009544372558593752,4.341392311099125e-07,0.04247399941795438,0.00018616344941942438,0.0034854317183432844,0.0028853161852933572
T-L,AN,mc_learned_baseline,False,46,58,160080,14848,14848,0,118784,11600,80040,320160,262144,0.9867187500000003,0.96,0.9651733898735847,0.0009447889194996728,1.056835942997354e-05,public_state_tabular_independent_mc,0,0.24016627798944004,2.575111599988304,True,accepted_empirical,0.1,1,2.68874965463904e-10,-0.002165070346964936,100,5.0,0.0011718750000000002,empirical,0.0008278295590484758,0.0076245117187499975,1.6521888818119632e-05,-0.003078481012658285,0.00021958960994077837,0.0021430195997149287,0.0028643263760960145
T-L,AN,mc_learned_baseline,False,46,59,162840,15104,15104,0,120832,11800,81420,325680,262144,0.9328125000000002,0.9570000000000001,0.9665105679036579,0.0013371780300731606,2.110665902265529e-05,public_state_tabular_independent_mc,0,0.23734043203942803,2.618217399925925,True,accepted_empirical,0.1,1,6.086664024389016e-11,-0.0042059410984548184,100,5.0,0.0,empirical,0.0011730210882934771,0.011044006347656255,2.6105968995522413e-05,0.08127996288468442,0.00027567139875578697,0.004229229626997061,0.0028169330512528463
T-L,AN,mc_learned_baseline,False,46,60,165600,15360,15360,0,122880,12000,82800,331200,262144,0.9515625000000002,0.963,0.9678138766071387,0.0013033087034808322,1.9974269516976305e-05,public_state_tabular_independent_mc,0,0.23457277671044507,2.659274799982086,True,accepted_empirical,0.1,1,3.872906122182383e-10,-0.003940289460157839,100,5.0,0.0011718750000000002,empirical,0.0008278295590484756,0.010096435546875004,0.0005855619715842454,0.04745861167586418,0.00023365659179461288,0.003980350656845979,0.0028696388113773133
T-L,AN,mc_learned_baseline,False,46,61,168360,15616,15616,0,124928,12200,84180,336720,262144,0.9679687500000003,0.987,0.9689118261318745,0.0010979495247358528,1.412888634529243e-05,public_state_tabular_independent_mc,0,0.23223077891995947,2.697039799997583,True,accepted_empirical,0.1,1,3.903434397078101e-11,-0.0028532382082012736,100,5.0,0.0005859375000000001,empirical,0.0005859375,0.009008789062499998,7.258026294600957e-05,0.024157555043055612,0.00015564521222214835,0.0028479466652224154,0.0029562591063842614
T-L,AN,mc_learned_baseline,False,46,62,171120,15872,15872,0,126976,12400,85560,342240,262144,0.9843750000000002,0.9663,0.9698592555277301,0.0009474293958555702,1.0495740280673323e-05,public_state_tabular_independent_mc,0,0.2302020576830642,2.7458728000056,True,accepted_empirical,0.1,1,8.77470938655733e-11,-0.0021336852228310468,100,5.0,0.0011718750000000002,empirical,0.0011718750000000002,0.007965087890625003,3.533839717733797e-05,-0.009842519685039353,0.00022398928622138802,0.0021196352063589667,0.0028937798512776703
T-L,AN,mc_learned_baseline,False,46,63,173880,16128,16128,0,129024,12600,86940,347760,262144,0.9656250000000002,0.9600000000000002,0.9710200519412514,0.0011607964135212923,1.5735642687051192e-05,public_state_tabular_independent_mc,0,0.22770646209676795,2.788563899928704,True,accepted_empirical,0.1,1,1.8187985352546463e-10,-0.0032070018633728976,100,5.0,0.0035156250000000005,empirical,0.001428208874347832,0.009231262207031254,6.894754947840324e-05,0.02428840655055875,0.00015591245615689933,0.0031840994627485514,0.002965897558143047
T-L,AN,mc_learned_baseline,False,46,64,176640,16384,16384,0,131072,12800,88320,353280,262144,0.9585937500000002,0.972,0.9723164412541654,0.0012963893129139814,1.960304839478656e-05,public_state_tabular_independent_mc,0,0.2249061296291616,2.833662899909541,True,accepted_empirical,0.1,1,6.649647926224074e-11,-0.0039046097570748332,100,5.0,0.0017578125000000003,empirical,0.0010128855190910918,0.009709167480468758,1.7445455767962575e-05,0.03420282751543158,0.00021689409762044412,0.0039276773331220005,0.002908578813144839
T-L,AN,mc_learned_baseline,False,46,65,179400,16640,16640,0,133120,13000,89700,358800,262144,0.9843750000000002,0.9720000000000002,0.9733451156463083,0.0010286743921429364,1.2324134826001977e-05,public_state_tabular_independent_mc,0,0.2226739861843504,2.87724739999976,True,accepted_empirical,0.1,1,2.8676826083051455e-10,-0.0024254776977641265,100,5.0,0.0005859375000000001,empirical,0.001015535322230033,0.007734375000000003,0.00022159934078874212,0.00503937007873978,0.00017485204066891984,0.0024518623007768157,0.002953035067553158
T-L,AN,mc_learned_baseline,False,46,66,182160,16896,16896,0,135168,13200,91080,364320,262144,0.9843750000000002,0.9840000000000001,0.9743814564632374,0.0010363408169290489,1.2503525113837018e-05,public_state_tabular_independent_mc,0,0.2204160147444009,2.921149899950251,True,accepted_empirical,0.1,1,1.2602047973479236e-10,-0.002474286834019267,100,5.0,0.0017578125000000003,empirical,0.0010128855190910918,0.007715148925781256,0.00015633807982351749,0.006279527559054809,0.00016948332973185494,0.0024960720148246972,0.002959060617465257
T-L,AN,mc_learned_baseline,False,46,67,184920,17152,17152,0,137216,13400,92460,369840,262144,0.9914062500000003,0.9780000000000001,0.9753519630616022,0.0009705065983648398,1.096329914956968e-05,public_state_tabular_independent_mc,0,0.21829298675562495,2.964040799997747,True,accepted_empirical,0.1,1,1.6559097264983574e-10,-0.0021728977059076813,100,5.0,0.0017578125000000003,empirical,0.0010128855190910918,0.0072949218750000015,1.0137085291198511e-05,-0.013083428374685457,0.00020852110565918965,0.0021849598482261232,0.0029195582286206476
T-L,AN,mc_learned_baseline,False,46,68,189728,17408,17408,0,141312,13600,94864,379456,262144,0.9773437500000002,0.9660000000000001,0.9759340049365276,0.0005820418749253875,3.9405854971827146e-06,public_state_tabular_independent_mc,0,0.21701574899148154,3.022203099913895,True,accepted_empirical,0.05,2,1.1534287947970493e-10,-0.00318595315658635,100,5.0,0.0005859375000000001,empirical,0.0005859375,0.008283691406250002,3.73373283283512e-05,0.013826477704804496,0.00014933039091222952,0.0031950932224906513,0.002977288761781008
T-L,AN,mc_learned_baseline,False,46,69,192488,17664,17664,0,143360,13800,96244,384976,262144,0.9843750000000002,0.9570000000000001,0.9769953069651754,0.001061302028647848,1.3122054470670258e-05,public_state_tabular_independent_mc,0,0.21467900423025768,3.0789821000071242,True,accepted_empirical,0.1,1,2.250108084824775e-10,-0.0026800350190282684,100,5.0,0.0,empirical,0.0008294511660071416,0.007701416015625004,8.136735896843775e-05,0.00716535433070864,0.0001540838459440475,0.0026590503921445617,0.0029711839877888586
T-L,AN,mc_learned_baseline,False,46,70,195248,17920,17920,0,145408,14000,97624,390496,262144,0.9773437500000002,0.9810000000000001,0.9780566121401841,0.0010613051750086866,1.3134536450365112e-05,public_state_tabular_independent_mc,0,0.2123320149266972,3.126815599971451,True,accepted_empirical,0.1,1,3.1526120944267855e-10,-0.0026915945748813984,100,5.0,0.0017578125000000003,empirical,0.0010128855190910918,0.008302917480468753,4.3607840180214265e-05,0.012680335474011706,0.00015231055262231985,0.002665810675200653,0.002969575331096819
T-L,AN,mc_learned_baseline,False,46,71,198008,18176,18176,0,147456,14200,99004,396016,262144,0.9773437500000003,0.9810000000000002,0.9790979759270982,0.0010413637869141068,1.2661833974507758e-05,public_state_tabular_independent_mc,0,0.21001900491751424,3.1693965999875218,True,accepted_empirical,0.1,1,1.7649380060616715e-10,-0.0025814488659398915,100,5.0,0.0029296875000000004,empirical,0.0013050580369279308,0.00853363037109375,0.0003022011210593096,-0.001073371295504666,0.00015766795715718075,0.0025638282284671634,0.0029596503170431663
T-L,AN,mc_learned_baseline,False,46,72,200768,18432,18432,0,149504,14400,100384,401536,262144,0.9796875000000003,0.9900000000000001,0.9802299114512648,0.0011319355241665718,1.4957926517637688e-05,public_state_tabular_independent_mc,0,0.20749412679737303,3.2103027999401093,True,accepted_empirical,0.1,1,3.6407581027952106e-11,-0.0029946787761176577,100,5.0,0.0011718750000000002,empirical,0.0008278295590484756,0.008346980763573307,0.0002570400814557751,-0.006764302032573166,0.0001348106353528497,0.0029982409428787765,0.0029768734085552765
T-L,AN,mc_learned_baseline,False,46,73,203528,18688,18688,0,151552,14600,101764,407056,262144,0.9562500000000003,0.9960000000000001,0.9816592596192678,0.0014293481680029974,2.398509140249723e-05,public_state_tabular_independent_mc,0,0.20428716440713665,3.251959899906069,True,accepted_empirical,0.1,1,5.036170412764889e-10,-0.00474822071850259,100,5.0,0.0023437500000000003,empirical,0.001168429990096266,0.01046173095703126,0.00011854658119776481,0.008045596727622617,0.00035643407484511056,0.004785724713664498,0.002747311961920613
T-L,AN,mc_learned_baseline,False,46,74,206288,18944,18944,0,153600,14800,103144,412576,262144,0.9773437500000002,0.9930000000000001,0.9828583726757113,0.0011991130564434904,1.6926299223280424e-05,public_state_tabular_independent_mc,0,0.201581363816939,3.296145899919793,True,accepted_empirical,0.1,1,6.107445178025367e-11,-0.003371597790119215,100,5.0,0.0011718750000000002,empirical,0.0008278295590484756,0.008533630371093753,0.00017522861777249203,-0.001073371295504888,0.00015278375812724762,0.0033922963226307758,0.0029396880649852587
T-L,AN,mc_learned_baseline,False,46,75,209048,19200,19200,0,155648,15000,104524,418096,262144,0.9679687500000003,0.96,0.98410315095776,0.0012447782820487197,1.8310814471757276e-05,public_state_tabular_independent_mc,0,0.19875725510649916,3.343586599919945,True,accepted_empirical,0.1,1,4.453541888419161e-10,-0.003758268186026738,100,5.0,0.0023437500000000003,empirical,0.001168429990096266,0.008984069824218757,1.8169250543639493e-05,0.02550148495959914,0.0001816456580798796,0.00372171318186928,0.0028996911391829657
T-L,AN,mc_learned_baseline,False,46,76,211808,19456,19456,0,157696,15200,105904,423616,262144,0.9820312500000001,0.9660000000000001,0.985286255825553,0.001183104867792939,1.66079796325491e-05,public_state_tabular_independent_mc,0,0.19605839428745456,3.3892631999915466,True,accepted_empirical,0.1,1,1.5110570417030995e-12,-0.0033307953186199756,100,5.0,0.0011718750000000002,empirical,0.0008278295590484758,0.007885437011718751,3.3770778106833434e-06,0.010132740820196662,0.00014795695832864347,0.003339709400980762,0.0029202397374045843
T-L,AN,mc_learned_baseline,False,46,77,214568,19712,19712,0,159744,15400,107284,429136,262144,0.9843750000000002,0.9660000000000001,0.9863926278606143,0.0011063720350613648,1.4585318850270045e-05,public_state_tabular_independent_mc,0,0.19352136267352948,3.43543019995559,True,accepted_empirical,0.1,1,3.5560126361110124e-10,-0.0028803150224802846,100,5.0,0.0017578125000000003,empirical,0.0010128855190910918,0.007759094238281254,5.451770166435843e-05,0.0034448818897634403,0.00013340629595192234,0.0029048043067319076,0.0029207841849416202
T-L,AN,mc_learned_baseline,False,46,78,217328,19968,19968,0,161792,15600,108664,434656,262144,0.9984375000000001,0.9900000000000001,0.9873356104293278,0.0009429825687135018,1.063771581452833e-05,public_state_tabular_independent_mc,0,0.19134871964175038,3.478948700008914,True,accepted_empirical,0.1,1,6.485819628012258e-12,-0.002125734066241943,100,5.0,0.0005859375000000001,empirical,0.001015535322230033,0.006416015625,2.482962564684165e-05,-0.0007622677465459748,0.00019165282700555597,0.00213480779966712,0.0028481021651010695
T-L,AN,mc_learned_baseline,False,46,79,220088,20224,20224,0,163840,15800,110044,440176,262144,0.9914062500000003,0.9990000000000002,0.9884431659839317,0.0011075555546038451,1.4752253599964998e-05,public_state_tabular_independent_mc,0,0.18878458289127495,3.5181806999025866,True,accepted_empirical,0.1,1,3.542781914773285e-10,-0.0029081924335164636,100,5.0,0.0029296875000000004,empirical,0.0013050580369279308,0.00724822998046875,0.00011352229992611769,-0.009791052484344753,0.000131111481914349,0.0029388430942806306,0.002895322751938717
T-L,AN,mc_learned_baseline,False,46,80,222848,20480,20480,0,165888,16000,111424,445696,262144,1.0031250000000003,0.99,0.9893205743302571,0.0008774083463254367,9.299309183810118e-06,public_state_tabular_independent_mc,0,0.18674365130566623,3.5580008999677375,True,accepted_empirical,0.1,1,2.6476427781410705e-10,-0.00183156894527132,100,5.0,0.0023437500000000003,empirical,0.001168429990096266,0.006001281738281249,3.6965499176708956e-06,-0.005373303167420795,0.000243431752189293,0.0018488009848815494,0.0027661616250289262
T-L,AN,mc_learned_baseline,False,46,81,225608,20736,20736,0,167936,16200,112804,451216,262144,0.9916406250000003,0.9990000000000001,0.9905833457480364,0.001262771417779307,3.160395877788203e-05,public_state_tabular_independent_mc,0,0.18389808063058766,3.5952920999843627,True,accepted_empirical,0.1,1,3.5643781856434945e-11,-0.04477372591982197,100,5.0,0.0005859375000000001,empirical,0.0005859375,0.0203830322265625,0.005316959052128491,-0.002757374681938707,0.003309295570123991,0.007429879185947675,-0.00031396020680866076
T-L,AN,mc_learned_baseline,False,46,82,228368,20992,20992,0,169984,16400,114184,456736,262144,0.9914062500000002,1.0050000000000001,0.9916126336354082,0.001029287887371777,1.3019021167943853e-05,public_state_tabular_independent_mc,0,0.18147774789772733,3.634923700010404,True,accepted_empirical,0.1,1,1.872964667826302e-10,-0.002584911990539689,100,5.0,0.0,empirical,0.0,0.00724822998046875,0.00016480726980668865,-0.009791052484344531,8.24635561439098e-05,0.0025990697368722935,0.002829635425996738
T-L,AN,mc_learned_baseline,False,46,83,231128,21248,21248,0,172032,16600,115564,462256,262144,0.9984375000000002,0.99,0.9925215476302419,0.0009089139948337266,1.0210868094237813e-05,public_state_tabular_independent_mc,0,0.17933011012940261,3.6787229999899864,True,accepted_empirical,0.1,1,1.0666090918709692e-10,-0.002077506705828147,100,5.0,0.0,empirical,0.0,0.0066275024414062505,0.00010498492385404543,-0.01727012863268218,0.00013505475547082464,0.002066246850356152,0.0027589828091534783
T-L,AN,mc_learned_baseline,False,46,84,233888,21504,21504,0,174080,16800,116944,467776,262144,1.0007812500000002,0.9780000000000001,0.9934072600360814,0.0008857124058394561,9.754259689543283e-06,public_state_tabular_independent_mc,0,0.1772277695093836,3.7284094999777153,True,accepted_empirical,0.1,1,2.5893928147820234e-12,-0.001960343783537298,100,5.0,0.0005859375000000001,empirical,0.0005859375,0.006567077636718749,0.00020167249468012143,-0.03201720770390848,0.0001508726208190033,0.001963010015098173,0.0027262878356541665
T-L,AN,mc_learned_baseline,False,46,85,238696,21760,21760,0,178176,17000,119348,477392,262144,0.9890625000000002,1.014,0.9939700144586969,0.0005627544226155523,3.954062366632204e-06,public_state_tabular_independent_mc,0,0.17588704798070506,3.788245499948971,True,accepted_empirical,0.05,2,3.929411935996433e-11,-0.0031852177181631762,100,5.0,0.0011718750000000002,empirical,0.0008278295590484758,0.007327880859375005,1.157996628808789e-05,0.001084870232829771,8.792536790082635e-05,0.003153774565204268,0.0027719532229359997
T-L,AN,mc_learned_baseline,False,46,86,241456,22016,22016,0,180224,17200,120728,482912,262144,1.0078125000000002,0.9960000000000001,0.9948264500732713,0.0008564356145743801,9.21410326292822e-06,public_state_tabular_independent_mc,0,0.1738391370470541,3.8304999999236315,True,accepted_empirical,0.1,1,5.594769120333865e-11,-0.0018289241797855714,100,5.0,0.0005859375000000001,empirical,0.0005859375,0.00546295166015625,2.183537156749331e-05,0.0005316172355908089,0.00017066428701424598,0.0018431479709774456,0.002677803654925438
T-L,AN,mc_learned_baseline,False,46,87,244216,22272,22272,0,182272,17400,122108,488432,262144,0.9843750000000002,0.9930000000000001,0.9960585327526665,0.00123208267939523,1.9247136267183132e-05,public_state_tabular_independent_mc,0,0.17087678333541237,3.88399959995877,True,accepted_empirical,0.1,1,4.5582626481483104e-10,-0.003806972101416957,100,5.0,0.0023437500000000003,empirical,0.0011684299900962662,0.007789306640625006,5.7578080864236995e-06,0.0014960629921256796,0.00016589826409868535,0.0038405610995738367,0.0026645658766937543
T-L,AN,mc_learned_baseline,False,46,88,246976,22528,22528,0,184320,17600,123488,493952,262144,1.0125000000000002,1.0170000000000001,0.9968456362850401,0.0007871035323735454,7.909577844417147e-06,public_state_tabular_independent_mc,0,0.16897410624555198,3.924919799901545,True,accepted_empirical,0.1,1,1.554971329038034e-10,-0.0015652378148040646,100,5.0,0.0005859375000000001,empirical,0.0005859375,0.0049465942382812475,4.2413806320219356e-05,0.005382627952756125,0.00023256314301457512,0.0015755575848160547,0.0025706440411212925
T-L,AN,mc_learned_baseline,False,46,89,249736,22784,22784,0,186368,17800,124868,499472,262144,0.9960937500000002,0.987,0.9978816424661672,0.0010360061811270915,1.3822636776130781e-05,public_state_tabular_independent_mc,0,0.1664573576545286,3.966367399902083,True,accepted_empirical,0.1,1,8.068463095046343e-11,-0.0028066653519463435,100,5.0,0.0005859375000000001,empirical,0.0005859375,0.006701660156249999,8.058154882271021e-05,-0.004598229681572752,7.584986502530454e-05,0.002796279984010482,0.002709108722569453
T-L,AN,mc_learned_baseline,False,46,90,252496,23040,23040,0,188416,18000,126248,504992,262144,1.01015625,0.9930000000000001,0.9987645834680368,0.000882941001869586,1.012296967482229e-05,public_state_tabular_independent_mc,0,0.16430111053896626,4.0073488999623805,True,accepted_empirical,0.1,1,1.5461932982642423e-10,-0.0020691864395926502,100,5.0,0.0005859375000000001,empirical,0.0005859375,0.005976562499999993,0.00038578008708602997,-0.07124652116595831,0.00011728206696665414,0.0020522040696229343,0.0026426639454310936
T-L,AN,mc_learned_baseline,False,46,91,255256,23296,23296,0,190464,18200,127628,510512,262144,0.9960937500000002,1.005,0.999803169282764,0.0010385858147272664,1.41431156824165e-05,public_state_tabular_independent_mc,0,0.1617511159855377,4.058242099941708,True,accepted_empirical,0.1,1,3.707909584035946e-10,-0.0029068429871440967,100,5.0,0.0005859375000000001,empirical,0.0005859375,0.006643981933593751,2.876701201659411e-05,-0.0002529026324864514,7.864564733723207e-05,0.002877445914399894,0.002659091365296347
T-L,AN,mc_learned_baseline,False,46,92,258016,23552,23552,0,192512,18400,129008,516032,262144,1.0078125000000002,0.9963000000000001,1.0006455088434105,0.000842339560646499,9.385294379968889e-06,public_state_tabular_independent_mc,0,0.15967189715886362,4.102021700004116,True,accepted_empirical,0.1,1,2.5993004332285103e-10,-0.0019279169171214367,100,5.0,0.0005859375000000001,empirical,0.0005859375,0.005438232421875002,3.046339066328194e-05,0.002797985450475826,0.0001329489817527508,0.001907721522100777,0.0025776129171757034
T-L,AN,mc_learned_baseline,False,46,93,260776,23808,23808,0,194560,18600,130388,521552,262144,1.0007812500000002,1.002,1.0016466831592776,0.0010011743158671038,1.339478661850114e-05,public_state_tabular_independent_mc,0,0.15718744737967325,4.148158699972555,True,accepted_empirical,0.1,1,3.10076356332036e-10,-0.0027493570548154564,100,5.0,0.0005859375000000001,empirical,0.0005859375,0.006270446777343749,0.00010005202846993656,-0.007985759141592386,7.497524806104658e-05,0.002723527258476482,0.002612712787367163
T-L,SA,mc_learned_baseline,False,46,1,2760,256,256,0,2048,200,1380,5520,262144,0.19148437499999996,0.27869999999999995,0.350147253140022,0.031133253140021966,0.00038166369479999507,public_state_tabular_independent_mc,0,0.6164913292017307,0.04788500000722706,True,accepted_empirical,0.1,1,1.3931509485211113e-09,-0.08312775598679459,100,5.0,0.03650390625,empirical,0.009725281415594476,0.4074925527356591,0.1717049778337192,0.012895825385180526,0.0009753430557388043,0.07706559884988562,0.08777221768320859
T-L,SA,mc_learned_baseline,False,46,2,5520,512,512,0,4096,400,2760,11040,262144,0.26578125,0.3693,0.3802540729574747,0.030106819817452724,0.0003541410158213054,public_state_tabular_independent_mc,0,0.6076910261722278,0.09485080000013113,True,accepted_empirical,0.1,1,3.483868514942664e-09,-0.0753320884771547,100,5.0,0.02373046875,empirical,0.008616843704705423,0.40982805658596466,0.18001687103598796,-0.023246054539494132,0.00116801631197622,0.07217047673627115,0.08817730544209333
T-L,SA,mc_learned_baseline,False,46,3,8280,768,768,0,6144,600,4140,16560,262144,0.37617187500000004,0.30179999999999996,0.4137528951539249,0.03349882219645017,0.0004433446228709776,public_state_tabular_independent_mc,0,0.5964311341573355,0.1362690000096336,True,accepted_empirical,0.1,1,6.3701312526743955e-09,-0.08951581670143066,100,5.0,0.0397265625,empirical,0.009348208971373756,0.41739952698098404,0.1723917282321492,0.011538962260741248,0.0010637191106149114,0.08971627738623797,0.08846821509018579
T-L,SA,mc_learned_baseline,False,46,4,11040,1024,1024,0,8192,800,5520,22080,262144,0.491484375,0.47699999999999987,0.4491070091452103,0.03535411399128541,0.0004990504207693384,public_state_tabular_independent_mc,0,0.5837250524737456,0.1825302999932319,True,accepted_empirical,0.1,1,2.509068386944155e-09,-0.10372941046484738,100,5.0,0.0268359375,empirical,0.009940671113603836,0.41086150027151236,0.16592590109072972,-0.007063099397805139,0.0018025148672869825,0.10206255578532432,0.08739187319740783
T-L,SA,mc_learned_baseline,False,46,5,13800,1280,1280,0,10240,1000,6900,27600,262144,0.45914062499999997,0.5013000000000001,0.48250009102099417,0.03339308187578388,0.0004455994250130269,public_state_tabular_independent_mc,0,0.5717103837686335,0.22474999993573874,True,accepted_empirical,0.1,1,3.897186244788094e-09,-0.09044667116239075,100,5.0,0.02794921875,empirical,0.008044951025547224,0.3913400224736888,0.16583494706859972,0.006836840454820914,3.042272554900364e-05,0.0903589921720426,0.08819885129592117
T-L,SA,mc_learned_baseline,False,46,6,16560,1536,1536,0,12288,1200,8280,33120,262144,0.468984375,0.4160999999999999,0.5149223269627697,0.03242223594177557,0.0004323359959530245,public_state_tabular_independent_mc,0,0.5592771461888539,0.2662201999919489,True,accepted_empirical,0.1,1,6.95810546860357e-09,-0.09012655193626909,100,5.0,0.0244921875,empirical,0.008258089744955751,0.3921043414738112,0.15434680958338093,0.03548485482908692,0.0005795705936269349,0.089065914742415,0.08610864998108773
T-L,SA,mc_learned_baseline,False,46,7,19320,1792,1792,0,14336,1400,9660,38640,262144,0.49828124999999995,0.5624999999999999,0.5461733290211481,0.031251002058378385,0.00041209417076349997,public_state_tabular_independent_mc,0,0.5463899847511592,0.31022320000920445,True,accepted_empirical,0.1,1,3.681826366638655e-09,-0.08217130487357609,100,5.0,0.0338671875,empirical,0.008631373448321144,0.3831539361612414,0.16470487063489253,0.007420903920926647,0.00040075818795812565,0.08360148988226457,0.08413886822476391
T-L,SA,mc_learned_baseline,False,46,8,22080,2048,2048,0,16384,1600,11040,44160,262144,0.537421875,0.6881999999999999,0.5767364004975994,0.03056307147645132,0.0004071830429353739,public_state_tabular_independent_mc,0,0.5332462281192634,0.35026350000407547,True,accepted_empirical,0.1,1,4.950094055835887e-09,-0.0838085677536321,100,5.0,0.03744140625,empirical,0.009322658075464339,0.3588851153517503,0.1529281492144576,0.001482927034053061,0.0002738832140823896,0.08276459526387658,0.08178812907628452
T-L,SA,mc_learned_baseline,False,46,9,24840,2304,2304,0,18432,1800,12420,49680,262144,0.620859375,0.5307,0.6060313835670398,0.02929498306944034,0.00039141139237237714,public_state_tabular_independent_mc,0,0.520738797696333,0.39313109999056906,True,accepted_empirical,0.1,1,6.366436274665199e-10,-0.06888014163232702,100,5.0,0.03896484375,empirical,0.00923326307667703,0.30454465810824294,0.13147854134578396,-0.0007628084994870665,0.0005454963090526462,0.0801334753364343,0.0785661801669214
T-L,SA,mc_learned_baseline,False,46,10,27600,2560,2560,0,20480,2000,13800,55200,262144,0.6309375000000002,0.645,0.6344287223519042,0.02839733878486439,0.0003853579386561848,public_state_tabular_independent_mc,0,0.5071066372604585,0.4359861999982968,True,accepted_empirical,0.1,1,5.385307675874778e-09,-0.07753393048302593,100,5.0,0.030644531250000002,empirical,0.010823744002463135,0.3266891815185547,0.12918937695867982,0.022950293305075475,0.00047494955248971707,0.0788950036978538,0.07519417837628437
T-L,SA,mc_learned_baseline,False,46,11,30360,2816,2816,0,22528,2200,15180,60720,262144,0.6578906250000001,0.5951999999999998,0.6615513302243705,0.027122607872466342,0.00037477168433743864,public_state_tabular_independent_mc,0,0.49447841710457613,0.48191670002415776,True,accepted_empirical,0.1,1,2.407430952388101e-09,-0.06611243262121995,100,5.0,0.01658203125,empirical,0.00625413224290858,0.2757304656788523,0.11262989491703701,0.012016914005687718,0.001124388423927454,0.07737629146452427,0.07086394126981957
T-L,SA,mc_learned_baseline,False,46,12,33120,3072,3072,0,24576,2400,16560,66240,262144,0.7380468750000001,0.6497999999999999,0.6879849709577281,0.026433640733357633,0.0003775311487461649,public_state_tabular_independent_mc,0,0.48138741010743513,0.5354832999873906,True,accepted_empirical,0.1,1,1.6824807416343523e-09,-0.0646902535643134,100,5.0,0.02361328125,empirical,0.007414614922854988,0.24851613026154346,0.09810031353360801,0.013063283612321563,0.0009012994411873964,0.07814297958645688,0.06692837669005913
T-L,SA,mc_learned_baseline,False,46,13,35880,3328,3328,0,26624,2600,17940,71760,262144,0.70921875,0.7772999999999999,0.7114095395127586,0.0234245685550305,0.0003165799995403229,public_state_tabular_independent_mc,0,0.4692280682007175,0.5692876999964938,True,accepted_empirical,0.1,1,4.8425280982037815e-09,-0.06031993684534137,100,5.0,0.02103515625,empirical,0.007739557071783469,0.23965949967886185,0.10164131556171785,-0.005866507348459171,0.00034505558787484167,0.06577364503483722,0.06303994928929697
T-L,SA,mc_learned_baseline,False,46,14,38640,3584,3584,0,28672,2800,19320,77280,262144,0.7195312500000002,0.7820999999999999,0.7327792679374275,0.021369728424668888,0.0002815136762701175,public_state_tabular_independent_mc,0,0.45735256588313533,0.6333040000172332,True,accepted_empirical,0.1,1,2.7207029191020968e-09,-0.05787996374013231,100,5.0,0.01693359375,empirical,0.007666451838178053,0.24569265246539795,0.10226296451045032,0.00579648724248627,1.3276350412774057e-05,0.05833920369209908,0.05910721599556082
T-L,SA,mc_learned_baseline,False,46,15,41400,3840,3840,0,30720,3000,20700,82800,262144,0.7771875000000001,0.7515000000000001,0.7532599523634497,0.020480684426022133,0.0002887057418223766,public_state_tabular_independent_mc,0,0.4462590912015146,0.6882215000223368,True,accepted_empirical,0.1,1,2.356780312694989e-09,-0.04562672533505458,100,5.0,0.01142578125,empirical,0.005089726344018927,0.18826960432720694,0.07828206070344276,-0.03331321749555349,0.0018587025932398592,0.060006265957030375,0.05314253649514958
