method,label,training_seed,evaluation_seed,episode,target_n,variant,policy_mode,ended_by,discounted_return,undiscounted_return,episode_length
AN,mc_learned_baseline,47,10000047,3,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,4,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,5,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,6,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,7,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,8,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,9,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,10,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,11,6,normalized,stochastic,task_complete,6.6000000000000005,6.6000000000000005,1
AN,mc_learned_baseline,47,10000047,12,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,13,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,14,6,normalized,stochastic,task_complete,7.2,7.2,1
AN,mc_learned_baseline,47,10000047,15,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,16,6,normalized,stochastic,task_complete,6.6000000000000005,6.6000000000000005,1
AN,mc_learned_baseline,47,10000047,17,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,18,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,19,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,20,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,21,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,22,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,23,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,24,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,25,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,26,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,27,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,28,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,29,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,30,6,normalized,stochastic,task_complete,6.6000000000000005,6.6000000000000005,1
AN,mc_learned_baseline,47,10000047,31,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,32,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,33,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,34,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,35,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,36,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,37,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,38,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,39,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,40,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,41,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,42,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,43,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,44,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,45,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,46,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,47,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,48,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,49,6,normalized,stochastic,task_complete,5.7,5.7,1
AN,mc_learned_baseline,47,10000047,50,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,51,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,52,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,53,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,54,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,55,6,normalized,stochastic,task_complete,5.7,5.7,1
AN,mc_learned_baseline,47,10000047,56,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,57,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,58,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,59,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,60,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,61,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,62,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,63,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,64,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,65,6,normalized,stochastic,task_complete,6.6000000000000005,6.6000000000000005,1
AN,mc_learned_baseline,47,10000047,66,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,67,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,68,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,69,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,70,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,71,6,normalized,stochastic,task_complete,7.2,7.2,1
AN,mc_learned_baseline,47,10000047,72,6,normalized,stochastic,task_complete,6.6000000000000005,6.6000000000000005,1
AN,mc_learned_baseline,47,10000047,73,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,74,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,75,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,76,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,77,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,78,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,79,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,80,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,81,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,82,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,83,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,84,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,85,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,86,6,normalized,stochastic,task_complete,7.2,7.2,1
AN,mc_learned_baseline,47,10000047,87,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,88,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,89,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,90,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,91,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,92,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,93,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,94,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,95,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,96,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,97,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,98,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,99,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,100,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,101,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,102,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,103,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,104,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,105,6,normalized,stochastic,task_complete,7.2,7.2,1
AN,mc_learned_baseline,47,10000047,106,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,107,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,108,6,normalized,stochastic,task_complete,7.2,7.2,1
AN,mc_learned_baseline,47,10000047,109,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,110,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,111,6,normalized,stochastic,task_complete,7.2,7.2,1
AN,mc_learned_baseline,47,10000047,112,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,113,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,114,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,115,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,116,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,117,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,118,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,119,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,120,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,121,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,122,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,123,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,124,6,normalized,stochastic,task_complete,6.6000000000000005,6.6000000000000005,1
AN,mc_learned_baseline,47,10000047,125,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,126,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,127,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,128,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,129,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,130,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,131,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,132,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,133,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,134,6,normalized,stochastic,task_complete,6.6000000000000005,6.6000000000000005,1
AN,mc_learned_baseline,47,10000047,135,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,136,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,137,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,138,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,139,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,140,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,141,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,142,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,143,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,144,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,145,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,146,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,147,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,148,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,149,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,150,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,151,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,152,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,153,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,154,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,155,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,156,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,157,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,158,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,159,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,160,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,161,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,162,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,163,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,164,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,165,6,normalized,stochastic,task_complete,7.2,7.2,1
AN,mc_learned_baseline,47,10000047,166,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,167,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,168,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,169,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,170,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,171,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,172,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,173,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,174,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,175,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,176,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,177,6,normalized,stochastic,task_complete,6.6000000000000005,6.6000000000000005,1
AN,mc_learned_baseline,47,10000047,178,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,179,6,normalized,stochastic,task_complete,2.5,2.5,1
AN,mc_learned_baseline,47,10000047,180,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,181,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,182,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,183,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,184,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,185,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,186,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,187,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,188,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,189,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,190,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,191,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,192,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,193,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,194,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,195,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,196,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,197,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,198,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,199,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,200,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,201,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,202,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,203,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,204,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,205,6,normalized,stochastic,task_complete,5.7,5.7,1
AN,mc_learned_baseline,47,10000047,206,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,207,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,208,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,209,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,210,6,normalized,stochastic,task_complete,5.4,5.4,1
AN,mc_learned_baseline,47,10000047,211,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,212,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,213,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,214,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,215,6,normalized,stochastic,task_complete,7.2,7.2,1
AN,mc_learned_baseline,47,10000047,216,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,217,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,218,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,219,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,220,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,221,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,222,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,223,6,normalized,stochastic,task_complete,5.7,5.7,1
AN,mc_learned_baseline,47,10000047,224,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,225,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,226,6,normalized,stochastic,task_complete,7.2,7.2,1
AN,mc_learned_baseline,47,10000047,227,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,228,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,229,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,230,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,231,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,232,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,233,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,234,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,235,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,236,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,237,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,238,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,239,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,240,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,241,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,242,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,243,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,244,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,245,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,246,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,247,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,248,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,249,6,normalized,stochastic,task_complete,5.7,5.7,1
AN,mc_learned_baseline,47,10000047,250,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,251,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,252,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,253,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,254,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,255,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,256,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,257,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,258,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,259,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,260,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,261,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,262,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,263,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,264,6,normalized,stochastic,task_complete,6.6000000000000005,6.6000000000000005,1
AN,mc_learned_baseline,47,10000047,265,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,266,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,267,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,268,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,269,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,270,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,271,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,272,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,273,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,274,6,normalized,stochastic,task_complete,6.6000000000000005,6.6000000000000005,1
AN,mc_learned_baseline,47,10000047,275,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,276,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,277,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,278,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,279,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,280,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,281,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,282,6,normalized,stochastic,task_complete,7.2,7.2,1
AN,mc_learned_baseline,47,10000047,283,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,284,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,285,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,286,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,287,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,288,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,289,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,290,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,291,6,normalized,stochastic,task_complete,6.6,6.6,1
AN,mc_learned_baseline,47,10000047,292,6,normalized,stochastic,task_complete,6.3,6.3,1
AN,mc_learned_baseline,47,10000047,293,6,normalized,stochastic,task_complete,5.7,5.7,1
AN,mc_learned_baseline,47,10000047,294,6,normalized,stochastic,task_complete,6.9,6.9,1
AN,mc_learned_baseline,47,10000047,295,6,normalized,stochastic,task_complete,6.0,6.0,1
AN,mc_learned_baseline,47,10000047,296,6,normalized,stochastic,task_complete,6.6,6.6,1
